match_id,match,bowlingTeam,bowlerName,overs,maiden,runs,wickets,economy,0s,4s,6s,wides,noBalls
T207896,PK Vs RR,RR,ChrisMorris,4,0,41,2,10.25,8,2,3,1,0
T207896,PK Vs RR,RR,ShreyasGopal,3,0,40,0,13.33,3,3,3,0,0
T207896,PK Vs RR,RR,BenStokes,1,0,12,0,12,2,1,1,0,0
T207896,PK Vs RR,RR,RahulTewatia,2,0,25,0,12.5,2,1,2,0,0
T207896,PK Vs RR,RR,RiyanParag,1,0,7,1,7,2,1,0,0,0
T207896,PK Vs RR,RR,ShivamDube,1,0,20,0,20,1,0,3,0,0
T207896,PK Vs RR,PK,MohammedShami,4,0,33,2,8.25,13,5,1,2,0
T207896,PK Vs RR,PK,JhyeRichardson,4,0,55,1,13.75,5,5,3,2,0
T207896,PK Vs RR,PK,ArshdeepSingh,4,0,35,3,8.75,9,5,1,0,0
T207896,PK Vs RR,PK,RileyMeredith,4,0,49,1,12.25,6,5,3,0,0
T207896,PK Vs RR,PK,MuruganAshwin,4,0,43,0,10.75,7,2,3,2,1
T209178,KKR Vs SRH,SRH,BhuvneshwarKumar,4,0,45,1,11.25,10,6,2,1,0
T209178,KKR Vs SRH,SRH,SandeepSharma,3,0,35,0,11.66,5,5,1,0,0
T209178,KKR Vs SRH,SRH,TNatarajan,4,0,37,1,9.25,7,3,2,1,0
T209178,KKR Vs SRH,SRH,MohammadNabi,4,0,32,2,8,9,2,2,0,0
T209178,KKR Vs SRH,SRH,RashidKhan,4,0,24,2,6,10,1,0,1,0
T209178,KKR Vs SRH,SRH,VijayShankar,1,0,14,0,14,0,1,1,0,0
T209178,KKR Vs SRH,KKR,HarbhajanSingh,1,0,8,0,8,3,0,1,0,0
T209178,KKR Vs SRH,KKR,PrasidhKrishna,4,0,35,2,8.75,11,4,0,4,0
T209178,KKR Vs SRH,KKR,ShakibAlHasan,4,0,34,1,8.5,8,1,3,0,0
T209178,KKR Vs SRH,KKR,PatCummins,4,0,30,1,7.5,9,1,2,0,0
T209178,KKR Vs SRH,KKR,AndreRussell,3,0,32,1,10.66,5,2,2,1,0
T209178,KKR Vs SRH,KKR,VarunChakravarthy,4,0,36,0,9,6,1,2,0,0
T206363,CSK Vs DC,DC,ChrisWoakes,3,0,18,2,6,11,3,0,0,0
T206363,CSK Vs DC,DC,AveshKhan,4,0,23,2,5.75,11,3,0,1,0
T206363,CSK Vs DC,DC,RavichandranAshwin,4,0,47,1,11.75,9,4,4,0,0
T206363,CSK Vs DC,DC,TomCurran,4,0,40,1,10,7,4,2,1,0
T206363,CSK Vs DC,DC,AmitMishra,3,0,27,0,9,4,0,2,0,0
T206363,CSK Vs DC,DC,MarcusStoinis,2,0,26,0,13,4,2,2,0,1
T206363,CSK Vs DC,CSK,DeepakChahar,4,0,36,0,9,8,5,1,0,0
T206363,CSK Vs DC,CSK,SamCurran,2,0,24,0,12,2,3,1,0,0
T206363,CSK Vs DC,CSK,ShardulThakur,3.4,0,53,2,14.45,6,11,0,2,0
T206363,CSK Vs DC,CSK,RavindraJadeja,2,0,16,0,8,2,0,1,0,0
T206363,CSK Vs DC,CSK,MoeenAli,3,0,33,0,11,2,2,2,0,1
T206363,CSK Vs DC,CSK,DwayneBravo,4,0,28,1,7,7,3,0,1,0
T203784,MI Vs RCB,RCB,MohammedSiraj,4,0,22,0,5.5,12,2,0,1,0
T203784,MI Vs RCB,RCB,KyleJamieson,4,0,27,1,6.75,13,3,1,0,1
T203784,MI Vs RCB,RCB,YuzvendraChahal,4,0,41,0,10.25,8,3,3,0,0
T203784,MI Vs RCB,RCB,ShahbazAhmed,1,0,14,0,14,0,1,1,0,0
T203784,MI Vs RCB,RCB,HarshalPatel,4,0,27,5,6.75,12,2,1,0,1
T203784,MI Vs RCB,RCB,DanChristian,2,0,21,0,10.5,3,3,0,1,0
T203784,MI Vs RCB,RCB,WashingtonSundar,1,0,7,1,7,2,1,0,0,0
T203784,MI Vs RCB,MI,TrentBoult,4,0,36,1,9,12,4,1,2,0
T203784,MI Vs RCB,MI,JaspritBumrah,4,0,26,2,6.5,10,2,0,0,0
T203784,MI Vs RCB,MI,MarcoJansen,4,0,28,2,7,9,2,0,3,1
T203784,MI Vs RCB,MI,KrunalPandya,4,0,25,1,6.25,9,1,1,0,0
T203784,MI Vs RCB,MI,RahulChahar,4,0,43,0,10.75,4,3,2,0,0
T202715,RR Vs GT,GT,MohammedShami,4,0,33,1,8.25,12,4,1,0,0
T202715,RR Vs GT,GT,YashDayal,3,0,18,1,6,9,1,1,0,0
T202715,RR Vs GT,GT,LockieFerguson,3,0,22,0,7.33,5,3,0,0,0
T202715,RR Vs GT,GT,RashidKhan,4,0,18,1,4.5,9,1,0,0,0
T202715,RR Vs GT,GT,HardikPandya,4,0,17,3,4.25,14,2,0,0,0
T202715,RR Vs GT,GT,SaiKishore,2,0,20,2,10,3,0,2,0,0
T202715,RR Vs GT,RR,TrentBoult,4,1,14,1,3.5,17,1,0,2,0
T202715,RR Vs GT,RR,PrasidhKrishna,4,0,40,1,10,13,5,1,2,0
T202715,RR Vs GT,RR,YuzvendraChahal,4,0,20,1,5,10,1,0,0,0
T202715,RR Vs GT,RR,ObedMcCoy,3.1,0,26,0,8.21,5,2,1,0,0
T202715,RR Vs GT,RR,RavichandranAshwin,3,0,32,0,10.66,2,1,2,0,0
T201109,RCB Vs RR,RR,TrentBoult,4,0,28,1,7,13,3,1,0,0
T201109,RCB Vs RR,RR,PrasidhKrishna,4,0,22,3,5.5,17,3,1,1,0
T201109,RCB Vs RR,RR,ObedMcCoy,4,0,23,3,5.75,10,2,0,1,0
T201109,RCB Vs RR,RR,RavichandranAshwin,4,0,31,1,7.75,5,0,2,1,0
T201109,RCB Vs RR,RR,YuzvendraChahal,4,0,45,0,11.25,2,1,3,4,0
T201109,RCB Vs RR,RCB,MohammedSiraj,2,0,31,0,15.5,5,3,3,0,0
T201109,RCB Vs RR,RCB,JoshHazlewood,4,0,23,2,5.75,12,3,0,0,0
T201109,RCB Vs RR,RCB,GlennMaxwell,3,0,17,0,5.66,5,0,0,0,0
T201109,RCB Vs RR,RCB,ShahbazAhmed,2,0,35,0,17.5,2,3,3,0,0
T201109,RCB Vs RR,RCB,HarshalPatel,3.1,0,29,0,9.15,6,2,2,0,0
T201109,RCB Vs RR,RCB,WaninduHasaranga,4,0,26,1,6.5,11,1,2,0,0
T207136,RCB Vs LSG,LSG,MohsinKhan,4,0,25,1,6.25,13,1,1,1,0
T207136,RCB Vs LSG,LSG,DushmanthaChameera,4,0,54,0,13.5,7,8,2,0,1
